coverage_area,coverage_point,hit,hit_count,first_test,contributing_tests,evidence_type
firmware_dma_power,fw_dma_length_matrix,1,1,dma_length_bank_matrix,dma_length_bank_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_dma_bank_matrix,1,1,dma_length_bank_matrix,dma_length_bank_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_completion_pressure,1,1,dma_completion_pressure_irq,dma_completion_pressure_irq,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_tag_reuse,1,1,dma_tag_reuse_recovery,dma_tag_reuse_recovery,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_power_active,1,1,power_active_dma_matrix,power_active_dma_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_power_pending,1,1,power_completion_pending_matrix,power_completion_pending_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_parameterized_dma_workload,0,0,,,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_initialized_data,1,1,c_initialized_data_sections,c_initialized_data_sections,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_rodata,1,1,c_initialized_data_sections,c_initialized_data_sections,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_bss_zero,1,1,c_initialized_data_sections,c_initialized_data_sections,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_stack,1,2,c_abi_stack_call_matrix,c_abi_stack_call_matrix;c_initialized_data_sections,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_nested_call,1,1,c_abi_stack_call_matrix,c_abi_stack_call_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_callee_saved,1,1,c_abi_stack_call_matrix,c_abi_stack_call_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_indirect_call,1,1,c_abi_stack_call_matrix,c_abi_stack_call_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_struct_byte,1,2,c_abi_stack_call_matrix,c_abi_stack_call_matrix;c_initialized_data_sections,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_struct_half,1,1,c_initialized_data_sections,c_initialized_data_sections,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_array,1,1,c_initialized_data_sections,c_initialized_data_sections,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_pointer,1,1,c_initialized_data_sections,c_initialized_data_sections,same-window firmware/device trace + scenario checker
firmware_dma_power,c_runtime_reset_restore,1,1,reset_irq_handler_matrix,reset_irq_handler_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_edge_invalid_load,1,1,rv32_decode_legality_matrix,rv32_decode_legality_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_edge_invalid_store,1,1,rv32_decode_legality_matrix,rv32_decode_legality_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_edge_illegal_csr,1,3,csr_illegal_mask_alignment_matrix,csr_illegal_mask_alignment_matrix;isa_matrix;rv32_decode_legality_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_edge_jal_link,1,1,rv32_control_flow_boundary_matrix,rv32_control_flow_boundary_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_edge_jalr_link,1,35,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;c_abi_stack_call_matrix;c_initialized_data_sections;csr_illegal_mask_alignment_matrix;csr_state_matrix;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;operand_corner_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;rv32_control_flow_boundary_matrix;rv32_decode_legality_matrix;rv32_sram_boundary_fault_matrix;sleep_resume;timeout_handler,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_edge_jalr_bit0_clear,1,1,rv32_control_flow_boundary_matrix,rv32_control_flow_boundary_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_edge_instruction_misaligned,1,2,rv32_control_flow_boundary_matrix,rv32_control_flow_boundary_matrix;rv32_sram_boundary_fault_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_edge_sram_range_fault,1,1,rv32_sram_boundary_fault_matrix,rv32_sram_boundary_fault_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_irq_reset_masked_pending,1,1,interrupt_mask_pending_enable,interrupt_mask_pending_enable,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_irq_reset_boundary,1,11,dma_completion_pressure_irq,dma_completion_pressure_irq;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;irq_level_mret_matrix;irq_trap_priority_matrix;power_active_dma_matrix;power_completion_pending_matrix;reset_irq_handler_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_irq_reset_during_apb_wait,1,1,interrupt_during_apb_wait,interrupt_during_apb_wait,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_irq_reset_priority_over_trap,1,1,irq_trap_priority_matrix,irq_trap_priority_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_irq_reset_held_level,1,1,irq_level_mret_matrix,irq_level_mret_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_irq_reset_mret_restore,1,11,dma_completion_pressure_irq,dma_completion_pressure_irq;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;irq_level_mret_matrix;irq_trap_priority_matrix;power_active_dma_matrix;power_completion_pending_matrix;reset_irq_handler_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_irq_reset_handler_reset,1,1,reset_irq_handler_matrix,reset_irq_handler_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,rv32_irq_reset_pending_clear,1,1,reset_irq_handler_matrix,reset_irq_handler_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,apb_atomic_setup_access,1,27,apb_access_legality_matrix,apb_access_legality_matrix;apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;back_to_back;dma_completion_pressure_irq;dma_length_bank_matrix;dma_tag_reuse_recovery;firmware_completion_mode_error_power_matrix;interrupt_before_after_retire;interrupt_dma;interrupt_during_apb_wait;interrupt_mask_pending_enable;invalid_source;irq_level_mret_matrix;irq_trap_priority_matrix;isa_matrix;parity_error;polling_dma;power_active_dma_matrix;power_completion_pending_matrix;queue_full_recovery;reset_irq_handler_matrix;reset_mid_wait;sleep_resume;timeout_handler,same-window firmware/device trace + scenario checker
firmware_dma_power,apb_atomic_stable_wait,1,7,apb_atomicity_wait_error_matrix,apb_atomicity_wait_error_matrix;apb_reset_phase_matrix;apb_wait_depth_matrix;apb_wait_trap;interrupt_during_apb_wait;reset_mid_wait;sleep_resume,same-window firmware/device trace + scenario checker
firmware_dma_power,apb_atomic_reset_setup_cancel,1,2,apb_reset_phase_matrix,apb_reset_phase_matrix;reset_mid_wait,same-window firmware/device trace + scenario checker
firmware_dma_power,apb_atomic_reset_access_cancel,1,1,reset_irq_handler_matrix,reset_irq_handler_matrix,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_recovery_irq_timeout,0,0,,,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_recovery_irq_parity,0,0,,,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_recovery_irq_invalid,0,0,,,same-window firmware/device trace + scenario checker
firmware_dma_power,fw_recovery_completion_after_restore,1,3,power_active_dma_matrix,power_active_dma_matrix;power_completion_pending_matrix;sleep_resume,same-window firmware/device trace + scenario checker
